Día,Zn,Fe,Cu,Pb,Ins.,Flujo de aire al Tostador,Humedad conc,Conc. humedo alimentado (ton/hr),Agua alim. al Tostador (Lts/hr),Oxigeno consumido (m3),Concentrado Tostado,Temp. Garganta,Prom. Cama Tostador,Presion caja de viento,Produccion de calcina,Temp. Amb. Prom *,Días Tostador,delta_P,ciclo_operativo
18/04/2024,53.50,7.68,0.92,0.89,3.02,44430.80,9.64,29.90,875.00,23501.77,621.00,852.17,913.13,2075.61,552.48,24.74,1.00,-19.78,24.00
19/04/2024,51.44,7.87,0.97,0.79,2.98,44556.14,9.33,29.96,583.33,23771.91,625.00,854.12,904.78,2096.93,556.00,23.07,1.00,21.32,24.00
20/04/2024,52.03,7.82,0.93,0.86,2.90,44481.86,9.83,29.96,541.67,20667.98,621.00,852.77,906.70,2060.31,552.48,25.72,1.00,-36.63,24.00
21/04/2024,52.22,8.02,0.96,0.88,3.22,44545.84,9.18,29.95,500.00,22341.48,625.00,860.80,902.83,2094.59,556.00,20.31,1.00,34.28,24.00
22/04/2024,53.95,7.96,0.91,0.93,2.90,41698.23,9.11,29.12,398.82,19162.24,606.20,859.88,896.70,1936.76,507.60,16.51,0.94,-157.83,24.00
23/04/2024,50.85,6.79,1.00,0.40,3.22,44509.04,9.60,29.81,921.14,23308.16,619.01,857.51,911.75,2068.48,548.08,22.08,1.00,131.73,24.00
24/04/2024,54.86,7.77,1.50,0.91,3.08,44547.95,8.63,29.95,416.67,22189.11,629.00,857.73,900.59,2063.31,559.52,22.16,1.00,-5.17,24.00
25/04/2024,51.76,7.81,0.87,0.91,3.48,44425.33,10.29,29.87,458.33,25601.83,631.00,854.46,902.59,2042.72,561.28,24.85,1.00,-20.58,24.00
26/04/2024,53.99,8.93,1.02,0.87,2.64,44509.11,9.13,29.94,875.00,22337.12,631.00,849.31,899.17,2022.85,561.28,23.74,1.00,-19.88,24.00
27/04/2024,50.75,8.72,0.97,0.88,3.18,44525.68,8.85,29.86,1041.67,25277.20,632.00,849.09,903.47,2017.94,562.16,24.27,1.00,-4.91,24.00
28/04/2024,50.82,10.15,1.04,1.06,3.22,44503.95,9.03,29.87,1875.00,25855.97,631.00,851.04,901.62,1997.55,561.28,23.72,1.00,-20.39,24.00
29/04/2024,52.55,9.06,0.95,1.05,3.50,44558.09,8.87,29.87,1875.00,22663.73,632.00,853.35,901.25,2009.60,562.16,24.32,1.00,12.05,24.00
30/04/2024,49.97,9.98,0.96,1.11,2.78,45251.71,8.90,29.90,1750.00,24694.50,632.00,850.41,901.53,2019.15,562.16,24.40,1.00,9.55,24.00
01/05/2024,0.00,0.00,0.00,0.00,0.00,45478.55,8.60,29.85,333.33,26437.66,633.00,857.15,899.26,2051.31,563.04,25.92,1.00,Error,24.00
02/05/2024,53.56,7.94,0.44,0.93,3.12,45473.77,8.75,29.84,125.00,24935.87,632.00,868.37,901.88,2068.48,562.16,26.31,1.00,49.33,24.00
03/05/2024,54.30,7.91,0.81,1.00,3.26,45168.85,9.83,29.78,833.33,24588.79,623.00,864.12,912.18,2047.27,554.24,26.42,1.00,-21.21,24.00
04/05/2024,51.83,7.59,1.00,1.10,3.42,44835.22,9.09,29.68,958.33,21695.32,626.00,862.99,902.77,2054.61,556.88,26.61,1.00,7.34,24.00
05/05/2024,0.00,0.00,0.00,0.00,0.00,44539.04,9.84,29.31,943.11,18830.16,611.14,847.61,898.45,1906.85,504.96,27.34,0.93,Error,24.00
06/05/2024,54.50,8.15,0.86,1.14,3.62,44995.77,9.36,29.87,916.67,24240.92,628.00,848.78,902.14,2053.62,558.64,27.10,1.00,-0.99,24.00
07/05/2024,50.56,7.86,0.99,0.97,3.08,44994.13,8.80,29.72,1333.33,25039.79,639.00,855.87,899.35,2034.37,568.32,27.90,1.00,-19.25,24.00
08/05/2024,50.06,8.09,0.95,0.98,3.40,44933.82,9.16,29.66,1208.33,25052.76,629.00,860.29,904.87,2076.60,559.52,29.85,1.00,42.23,24.00
09/05/2024,52.41,8.02,0.96,1.00,3.72,45024.16,9.84,29.67,833.33,25050.61,625.00,865.74,904.03,2111.18,556.00,30.06,1.00,34.57,24.00
10/05/2024,51.14,7.81,0.92,0.88,3.00,45034.59,8.98,29.67,750.00,26913.41,631.00,866.92,901.61,2089.83,565.28,27.84,1.00,-21.35,24.00
11/05/2024,50.87,8.20,0.92,0.93,3.80,44975.39,8.50,29.67,625.00,24323.60,634.00,865.65,898.50,2099.55,567.78,26.03,1.00,9.73,24.00
12/05/2024,52.23,8.19,0.90,0.88,3.76,45000.64,8.57,29.65,500.00,8191.78,633.00,864.81,904.67,2086.10,566.97,28.00,1.00,-13.45,24.00
13/05/2024,48.39,8.69,0.88,1.07,3.36,45007.48,8.52,29.66,541.67,26187.87,634.00,861.34,902.17,2091.56,567.85,26.84,1.00,5.45,24.00
14/05/2024,52.62,8.41,0.89,1.05,3.14,45046.02,8.18,29.67,875.00,25406.19,636.00,863.99,900.86,2089.98,569.61,25.03,1.00,-1.57,24.00
15/05/2024,52.09,8.53,0.88,1.05,3.30,42722.83,8.20,27.17,215.83,22779.26,581.18,852.76,896.30,2019.41,503.61,27.11,0.97,-70.57,24.00
16/05/2024,52.52,10.67,0.97,1.06,3.37,44823.84,8.76,28.35,333.33,7396.39,607.00,840.73,896.20,2067.31,540.16,28.38,1.00,47.90,24.00
17/05/2024,51.78,8.56,0.90,1.13,3.08,44974.18,9.08,29.66,1000.00,22433.43,634.00,850.76,898.94,2096.34,563.92,27.87,1.00,29.03,24.00
18/05/2024,52.72,8.17,0.91,0.93,3.40,44706.19,8.68,28.37,333.33,23950.08,604.00,857.98,892.83,2112.52,541.45,26.37,1.00,16.18,24.00
19/05/2024,0.00,0.00,0.00,0.00,0.00,44176.36,8.58,26.98,126.94,14609.51,574.78,847.92,890.09,2073.87,508.01,25.33,0.98,Error,24.00
20/05/2024,52.13,8.49,0.94,1.07,2.94,44964.15,8.33,29.67,1166.67,22907.56,645.00,854.44,910.50,2155.56,567.60,27.47,1.00,43.03,24.00
21/05/2024,51.02,8.61,0.93,1.01,4.18,45000.92,8.15,29.67,916.67,23229.36,637.00,861.13,903.30,2178.26,570.49,27.00,1.00,22.71,24.00
22/05/2024,51.02,8.37,0.92,0.97,3.32,44944.59,8.06,29.67,1041.67,25900.40,637.00,867.07,905.25,2191.34,570.49,27.78,1.00,13.08,24.00
23/05/2024,52.13,8.49,0.92,0.92,2.22,44932.26,8.20,29.68,798.93,12842.51,619.33,832.47,887.28,1817.66,294.17,15.00,0.52,-373.68,24.00
24/05/2024,0.00,0.00,0.00,0.00,0.00,45753.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1289.82,0.00,29.81,0.00,0.00,25.00
25/05/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.14,0.00,0.00,25.00
26/05/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.75,0.00,0.00,25.00
27/05/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.67,0.00,0.00,25.00
28/05/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.59,0.00,0.00,25.00
29/05/2024,0.00,0.00,0.00,0.00,0.00,0.00,8.17,27.12,0.00,3642.88,588.27,0.00,869.97,1799.18,143.44,24.98,0.28,0.00,25.00
30/05/2024,0.00,0.00,0.00,0.00,0.00,43099.88,8.45,28.49,501.39,19122.17,618.72,837.62,905.29,2221.70,542.96,26.44,1.00,0.00,25.00
31/05/2024,52.57,8.46,0.95,1.00,3.88,43357.72,8.29,29.08,169.01,18779.96,622.65,876.57,900.95,2152.94,550.25,26.57,0.99,335.28,25.00
01/06/2024,0.00,0.00,0.00,0.00,0.00,44727.30,8.35,29.66,83.33,23401.86,633.00,892.79,902.36,2127.49,568.94,26.04,1.00,Error,25.00
02/06/2024,0.00,0.00,0.00,0.00,0.00,44734.07,8.48,29.67,208.33,24968.10,644.00,891.50,924.40,2146.68,566.72,25.59,1.00,Error,25.00
03/06/2024,51.64,8.05,0.94,0.96,2.90,44756.34,9.03,29.67,250.00,25755.13,634.00,905.28,916.86,2135.88,563.92,28.38,1.00,8.40,25.00
04/06/2024,52.64,8.52,0.98,0.90,3.52,44711.92,8.62,29.67,375.00,25822.30,631.00,915.96,910.38,2166.72,567.50,27.41,1.00,30.83,25.00
05/06/2024,52.10,8.68,1.04,1.02,3.48,44762.10,8.58,29.62,750.52,25751.03,629.44,914.45,911.47,2171.96,566.99,26.90,1.00,5.24,25.00
06/06/2024,50.18,8.59,1.12,0.89,3.56,46390.04,8.63,29.65,2000.00,25361.98,629.00,917.75,907.43,2216.78,566.99,26.02,1.00,44.82,25.00
07/06/2024,49.73,10.17,1.26,1.16,2.78,46644.05,9.18,29.80,0.00,11437.80,604.94,840.51,911.80,2225.65,235.38,15.00,0.42,8.88,25.00
08/06/2024,49.65,9.84,1.36,1.05,3.52,46472.06,8.98,29.00,0.00,18157.64,629.14,919.31,879.77,2031.46,481.36,23.66,0.87,-194.20,25.00
09/06/2024,0.00,0.00,0.00,0.00,0.00,46521.13,9.10,29.08,0.00,19347.71,620.93,919.18,905.29,2013.48,521.90,23.98,0.94,Error,25.00
10/06/2024,51.32,9.44,0.80,0.73,3.10,46395.54,8.38,29.67,0.00,23456.83,637.00,938.26,904.75,2119.75,568.03,23.20,1.00,88.29,25.00
11/06/2024,51.71,9.41,1.19,0.86,3.32,43112.10,8.19,29.21,0.00,22034.78,626.40,941.06,905.43,2082.26,545.60,23.65,0.97,-37.49,25.00
12/06/2024,52.02,9.28,1.16,0.87,3.82,45030.54,8.48,29.67,416.67,23538.61,638.00,942.60,908.31,2094.61,567.44,24.15,1.00,12.34,25.00
13/06/2024,50.73,8.91,1.25,1.00,2.78,44990.04,8.47,29.67,791.67,23080.84,638.00,935.67,910.64,2108.64,567.44,23.57,1.00,14.04,25.00
14/06/2024,51.01,9.11,1.17,0.80,2.94,44860.51,8.89,29.67,791.67,24472.38,627.00,927.26,911.44,2114.99,565.85,23.16,1.00,6.35,25.00
15/06/2024,52.01,9.20,1.14,0.89,3.20,45184.45,8.81,29.67,750.00,24812.92,628.00,948.07,911.33,2115.64,566.81,22.70,1.00,0.65,25.00
16/06/2024,0.00,0.00,0.00,0.00,0.00,44386.13,9.13,29.67,1083.33,21441.66,625.00,940.52,913.94,2109.84,564.17,23.66,1.00,Error,25.00
17/06/2024,51.44,9.83,1.32,0.99,3.02,44560.89,9.27,29.67,1375.00,20736.99,625.00,922.83,914.01,2080.45,563.55,24.18,1.00,-35.19,25.00
18/06/2024,48.87,9.74,1.27,0.94,3.30,44513.07,8.34,29.64,1500.00,23860.03,630.00,926.65,913.69,2084.27,569.29,25.55,1.00,3.82,25.00
19/06/2024,49.40,10.36,1.33,0.87,3.44,44548.03,8.58,29.33,791.67,18546.49,628.00,927.99,911.50,2125.72,567.53,24.05,1.00,41.45,25.00
20/06/2024,49.08,9.86,1.40,0.90,3.02,44552.20,8.28,28.96,666.67,26565.65,622.00,928.05,909.78,2155.35,562.26,18.11,1.00,29.63,25.00
21/06/2024,49.32,10.44,1.31,0.93,4.34,43443.69,8.54,28.90,632.47,20802.60,619.31,919.49,911.38,2123.02,553.48,16.38,0.99,-32.34,25.00
22/06/2024,48.83,10.55,1.20,0.95,1.76,44563.79,8.76,29.27,625.00,27734.40,626.00,926.88,911.20,2125.10,565.80,18.65,1.00,2.08,25.00
23/06/2024,0.00,0.00,0.00,0.00,0.00,44500.73,7.76,29.27,208.33,21184.51,633.00,926.12,911.28,2142.17,571.25,18.62,1.00,Error,25.00
24/06/2024,49.16,9.76,0.16,1.22,4.70,44532.79,8.52,29.27,208.33,23610.19,628.00,937.02,910.93,2121.67,566.85,18.59,1.00,-3.43,25.00
25/06/2024,50.08,10.18,1.18,1.14,3.20,44471.23,8.69,29.27,625.00,23488.12,627.00,937.90,911.30,2083.21,565.97,20.68,1.00,-38.46,25.00
26/06/2024,50.15,10.16,1.29,0.99,3.00,44495.39,7.94,29.27,541.67,22457.07,632.00,924.54,911.59,2101.52,570.47,22.86,1.00,18.31,25.00
27/06/2024,49.61,10.39,1.33,1.07,3.20,44512.95,8.15,29.27,458.33,23835.17,630.00,921.69,911.53,2134.72,568.81,22.43,1.00,33.20,25.00
28/06/2024,44.04,11.30,0.46,1.55,3.22,44511.01,8.87,29.27,1333.33,23762.14,625.00,929.77,910.16,2011.17,564.41,21.81,1.00,-123.55,25.00
29/06/2024,49.65,10.20,1.05,1.13,3.20,44575.02,8.40,29.27,791.67,23727.90,629.00,926.67,911.27,2020.32,567.93,19.27,1.00,9.15,25.00
30/06/2024,0.00,0.00,0.00,0.00,0.00,44281.92,9.02,28.85,833.33,21064.31,600.00,920.71,912.65,2034.31,542.41,18.12,1.00,Error,25.00
01/07/2024,49.18,9.05,1.34,0.91,3.42,44382.60,8.53,28.99,1000.00,7086.80,621.00,908.69,913.26,2067.63,560.89,16.72,1.00,47.31,25.00
02/07/2024,50.38,9.24,1.33,1.13,3.06,44417.80,9.12,29.27,1208.33,27698.01,624.00,915.76,912.11,2106.16,563.53,18.86,1.00,38.52,25.00
03/07/2024,51.59,9.15,1.40,1.01,4.20,44432.20,8.79,29.27,1166.67,22909.52,625.00,919.99,912.69,2135.07,564.86,20.34,1.00,28.92,25.00
04/07/2024,51.54,9.09,1.31,0.96,3.26,44398.39,8.86,29.27,1250.00,23294.66,625.00,910.95,913.43,2124.82,564.86,21.35,1.00,-10.25,25.00
05/07/2024,50.16,9.44,1.33,0.92,0.00,44463.17,8.79,29.27,1458.33,24798.87,625.00,901.39,914.21,2046.96,564.86,21.12,1.00,-77.86,25.00
06/07/2024,48.02,9.56,1.29,0.80,3.00,44501.72,9.76,29.27,1041.67,22239.09,619.00,895.06,914.75,1980.49,559.58,21.42,1.00,-66.47,25.00
07/07/2024,0.00,0.00,0.00,0.00,0.00,44566.63,9.48,29.27,2250.00,25167.16,622.00,895.10,915.74,2003.21,561.17,22.56,1.00,Error,25.00
08/07/2024,52.35,10.13,1.20,1.07,3.18,44475.54,8.59,29.25,958.33,24420.45,628.00,901.02,914.63,2081.77,566.22,20.93,1.00,101.27,25.00
09/07/2024,50.36,10.42,1.17,1.07,3.34,45059.15,9.74,28.86,1583.33,20195.07,611.00,914.26,917.00,2106.82,551.26,20.88,1.00,25.06,25.00
10/07/2024,49.53,10.32,1.28,0.99,3.30,45443.24,9.00,29.27,1625.00,21037.12,625.00,917.74,917.06,2087.54,563.58,18.58,1.00,-19.28,25.00
11/07/2024,49.58,10.60,1.34,1.02,3.02,45424.60,9.28,29.41,1625.00,21684.45,626.00,920.46,914.18,2073.75,564.46,16.95,1.00,-13.80,25.00
12/07/2024,50.84,10.50,1.40,1.10,3.04,44542.93,9.08,29.46,2089.14,18155.86,628.75,915.50,921.50,2045.69,565.34,17.62,1.00,-28.06,25.00
13/07/2024,50.74,11.33,1.50,0.95,3.16,44813.53,9.28,29.32,2083.33,24112.25,624.00,915.29,920.19,2087.62,562.70,18.46,1.00,41.93,25.00
14/07/2024,0.00,0.00,0.00,0.00,0.00,44804.64,8.83,29.06,1833.33,22407.01,622.00,909.59,918.77,2120.57,561.05,19.45,1.00,Error,25.00
15/07/2024,50.33,10.34,1.49,4.22,3.50,44965.80,9.14,28.77,1875.00,18541.59,613.00,922.00,915.82,2077.85,553.23,20.53,1.00,-9.76,25.00
16/07/2024,48.31,10.41,1.46,1.21,3.22,44969.10,8.96,28.86,1958.33,21962.43,616.00,926.88,915.78,2090.28,555.87,20.11,1.00,12.43,25.00
17/07/2024,50.05,10.75,1.42,1.22,3.20,44654.97,9.47,28.74,1833.33,20930.99,610.00,902.88,916.92,2072.65,550.59,18.63,1.00,-17.63,25.00
18/07/2024,48.87,10.39,1.38,1.28,2.88,44596.99,9.09,29.08,1875.00,24223.76,620.00,909.37,915.24,2036.59,559.39,19.78,1.00,-36.05,25.00
19/07/2024,49.53,10.30,1.45,1.20,3.04,44527.18,9.64,29.06,1875.00,23449.01,615.00,912.19,918.53,2021.88,555.43,19.29,1.00,-14.71,25.00
20/07/2024,48.61,10.13,1.35,1.29,3.36,44552.48,9.36,28.91,1333.33,23082.76,613.00,922.44,917.07,1990.71,554.54,19.96,1.00,-31.17,25.00
21/07/2024,0.00,0.00,0.00,0.00,0.00,44605.14,8.72,28.82,958.33,22563.85,616.00,928.51,917.51,2069.27,557.18,19.64,1.00,Error,25.00
22/07/2024,53.02,10.16,1.08,1.27,0.00,44490.69,9.22,29.06,1208.33,24329.27,618.00,932.08,915.29,2031.87,558.94,20.13,1.00,41.16,25.00
23/07/2024,48.83,9.38,2.08,1.54,0.00,44496.75,9.06,29.33,1375.00,23816.17,625.00,936.49,915.45,2027.98,565.10,22.71,1.00,-3.89,25.00
24/07/2024,49.80,9.67,0.34,1.27,4.04,43295.46,9.04,29.19,1392.41,23243.15,621.77,917.93,916.57,2006.56,555.42,21.18,0.99,-21.41,25.00
25/07/2024,47.86,9.06,1.39,1.41,4.64,44169.87,9.40,29.53,666.67,22951.71,624.00,923.70,901.57,1959.83,566.21,16.86,1.00,-46.73,25.00
26/07/2024,47.60,8.86,0.00,1.52,3.88,43678.15,8.68,29.64,750.00,25921.35,632.00,921.40,905.07,1954.70,573.25,16.78,1.00,-5.14,25.00
27/07/2024,48.26,8.61,2.51,1.72,3.50,44550.90,9.09,29.67,1458.33,24193.26,630.00,930.36,915.46,2010.40,571.50,19.10,1.00,55.71,25.00
28/07/2024,0.00,0.00,0.00,0.00,0.00,44400.40,9.12,29.66,1125.00,23069.99,629.00,921.87,915.62,2027.46,570.61,19.79,1.00,Error,25.00
29/07/2024,47.11,9.82,1.52,1.42,3.06,44553.52,9.05,29.67,1458.33,24248.40,641.00,924.89,915.99,2010.02,570.08,20.15,1.00,-0.39,25.00
30/07/2024,47.87,11.58,1.31,1.76,3.10,44317.76,9.26,29.28,1833.33,21190.29,631.00,914.61,918.61,2058.90,561.28,19.25,1.00,48.89,25.00
31/07/2024,46.31,10.84,1.58,1.13,0.00,44463.41,8.83,29.67,2125.00,24434.10,626.00,915.91,918.38,2038.70,556.88,19.77,1.00,-20.20,25.00
01/08/2024,47.53,10.71,1.53,1.06,2.60,45085.65,8.75,29.67,2000.00,20978.31,629.00,910.59,921.11,2053.46,570.07,19.38,1.00,14.77,25.00
02/08/2024,45.08,10.38,1.46,1.23,3.96,45485.59,8.36,29.51,1916.67,22535.00,628.00,913.82,921.47,2097.87,568.65,19.36,1.00,44.41,25.00
03/08/2024,47.97,10.20,1.41,1.26,3.88,45733.64,8.62,29.47,1708.33,20961.49,626.00,919.02,919.88,2088.30,566.89,20.32,1.00,-9.57,25.00
04/08/2024,0.00,0.00,0.00,0.00,0.00,45889.33,8.86,29.46,1417.65,23027.49,623.43,924.88,918.37,2105.79,564.25,20.86,1.00,Error,25.00
05/08/2024,47.85,13.74,1.32,1.36,4.24,45843.14,8.94,29.47,1291.67,21180.43,623.00,939.89,917.27,2047.16,564.25,20.57,1.00,-41.14,25.00
06/08/2024,0.00,0.00,0.00,0.00,0.00,45933.19,9.02,29.47,1125.00,20041.36,623.00,940.86,916.20,2009.73,564.41,21.63,1.00,Error,25.00
07/08/2024,48.84,9.04,1.37,1.08,3.70,45983.25,8.67,29.47,1500.00,22020.94,625.00,923.09,916.56,1999.03,566.33,23.40,1.00,-48.13,25.00
08/08/2024,48.69,9.25,1.40,1.00,3.62,45925.35,8.72,29.63,1708.33,22708.24,628.00,915.45,917.59,2047.03,568.97,23.35,1.00,48.00,25.00
09/08/2024,50.45,9.00,1.26,1.26,3.54,45941.44,9.12,29.67,1458.33,22649.43,626.00,903.67,916.21,2038.23,567.21,20.96,1.00,-8.80,25.00
10/08/2024,49.21,8.76,1.33,1.27,3.78,45110.05,8.95,29.47,1440.68,21778.20,622.37,905.44,916.11,2051.37,554.89,19.48,0.98,13.14,25.00
11/08/2024,0.00,0.00,0.00,0.00,0.00,45612.85,8.98,29.57,1708.33,21983.02,626.00,894.44,919.20,2096.53,566.65,20.89,1.00,Error,25.00
12/08/2024,49.39,9.13,1.27,1.28,3.76,45627.20,9.19,29.61,1666.67,24691.04,625.00,896.62,918.58,2106.36,565.49,18.81,1.00,54.99,25.00
13/08/2024,47.71,8.78,1.21,1.11,6.12,42195.65,8.81,29.30,1389.10,14054.19,620.52,907.22,916.54,2014.31,523.25,19.29,0.93,-92.05,25.00
14/08/2024,48.99,9.32,1.04,1.15,3.40,45819.25,9.15,29.66,1250.00,19662.96,627.00,913.28,920.50,2217.27,567.25,20.06,1.00,202.97,25.00
15/08/2024,51.28,8.48,1.23,1.26,3.68,45821.68,8.71,29.66,13916.67,22915.41,630.00,908.21,920.47,2243.36,569.89,20.77,1.00,26.09,25.00
16/08/2024,49.53,8.77,1.32,1.44,3.80,45865.24,9.33,29.67,0.00,21158.21,626.00,906.93,920.96,2273.06,566.35,20.14,1.00,29.70,25.00
17/08/2024,49.70,8.60,1.15,1.21,4.96,45695.59,8.80,29.57,0.00,21505.99,627.00,897.68,922.72,2293.22,567.20,19.78,1.00,20.16,25.00
18/08/2024,0.00,0.00,0.00,0.00,0.00,43103.04,9.09,28.91,0.00,15756.14,610.59,895.56,910.95,2146.83,518.80,19.47,0.94,Error,25.00
19/08/2024,49.51,9.47,1.17,1.17,3.92,44258.25,8.83,29.08,12765.04,18868.85,615.82,895.14,915.10,2145.35,540.80,20.49,0.97,-147.87,25.00
20/08/2024,51.64,7.68,1.02,1.17,4.22,45580.00,9.03,29.67,0.00,21466.86,628.00,894.92,919.48,2244.40,568.08,19.59,1.00,99.04,25.00
21/08/2024,49.34,8.58,1.12,1.25,3.46,45867.75,9.03,29.68,3458.33,22522.68,628.00,898.67,919.04,2286.70,568.06,20.16,1.00,42.30,25.00
22/08/2024,47.86,7.88,1.10,1.28,4.12,45699.98,9.32,29.67,0.00,21812.52,626.00,900.56,916.43,2296.14,566.26,20.15,1.00,9.45,25.00
23/08/2024,48.76,8.74,1.24,1.35,4.28,46391.17,9.55,29.29,0.00,21818.67,616.00,904.65,915.80,2395.83,557.46,20.51,1.00,99.69,25.00
24/08/2024,51.43,8.09,1.13,1.34,4.48,46657.67,8.92,29.16,0.00,22447.36,617.00,903.89,916.35,2407.03,558.52,20.32,1.00,11.20,25.00
25/08/2024,0.00,0.00,0.00,0.00,0.00,46890.97,8.40,29.27,83.33,13287.94,623.00,920.23,915.61,2389.14,563.80,20.43,1.00,Error,25.00
26/08/2024,50.40,8.29,1.13,1.14,3.96,46832.84,9.06,29.27,0.00,30044.20,619.00,919.03,915.79,2415.97,560.10,20.40,1.00,8.94,25.00
27/08/2024,49.38,7.67,0.61,1.33,4.08,46832.24,9.17,29.27,0.00,22249.34,618.00,916.31,915.88,2449.85,559.53,20.63,1.00,33.88,25.00
28/08/2024,46.62,9.24,1.22,1.26,4.22,46579.05,8.93,29.27,0.00,21944.68,619.00,916.77,915.81,2449.27,560.41,21.49,1.00,-0.58,25.00
29/08/2024,49.57,8.93,1.23,1.12,3.42,46839.77,8.86,29.27,0.00,21861.09,621.00,917.94,916.18,2471.17,560.79,22.30,1.00,21.89,25.00
30/08/2024,50.67,8.90,1.19,1.40,2.76,47198.35,9.50,29.25,0.00,19060.86,616.00,930.65,915.27,2516.71,556.39,23.12,1.00,45.54,25.00
31/08/2024,50.72,8.64,1.29,1.38,3.74,47466.88,8.83,29.29,0.00,20276.22,622.56,930.26,914.42,2568.32,562.16,22.72,1.00,51.61,25.00
01/09/2024,52.23,8.36,1.29,1.18,3.20,47383.07,8.15,29.25,0.00,18749.15,629.00,931.04,911.84,2581.82,565.06,22.05,1.00,13.51,25.00
02/09/2024,52.92,8.84,1.28,1.22,3.30,47224.60,9.04,29.27,0.00,20531.07,628.00,937.59,912.12,2556.97,558.64,21.82,1.00,-24.85,25.00
03/09/2024,50.90,9.79,1.29,0.97,3.40,47375.82,9.31,29.27,0.00,19518.29,615.00,930.75,910.70,2538.16,558.92,21.85,1.00,-18.81,25.00
04/09/2024,50.57,8.13,1.26,1.20,3.22,47344.27,9.16,29.27,0.00,20510.97,616.00,922.59,909.34,2524.56,559.80,22.10,1.00,-13.60,25.00
05/09/2024,48.76,9.66,1.21,1.30,3.72,45143.41,8.46,28.84,0.00,17113.03,617.59,919.40,906.01,2395.92,531.94,20.15,0.96,-128.63,25.00
06/09/2024,48.95,9.96,1.17,1.34,4.16,45821.47,8.07,28.81,294.94,16863.90,618.88,928.06,915.47,2376.92,550.42,18.18,0.99,-19.01,25.00
07/09/2024,48.76,10.14,1.11,1.37,2.98,47484.67,8.33,29.17,1958.33,18835.69,625.00,923.75,918.18,2547.77,561.86,18.26,1.00,170.85,25.00
08/09/2024,49.31,10.29,1.10,1.35,3.44,47459.11,8.19,29.27,2083.33,18987.80,634.00,921.04,914.96,2558.56,563.92,18.75,1.00,10.80,25.00
09/09/2024,49.93,10.13,1.12,1.32,3.08,47279.02,8.78,29.25,1918.00,19337.69,624.43,940.47,915.79,2573.78,560.98,20.35,1.00,15.22,25.00
10/09/2024,50.05,9.97,0.91,1.04,3.12,47366.21,8.25,29.27,1916.67,19811.20,628.00,931.38,915.10,2558.28,564.29,21.27,1.00,-15.51,25.00
11/09/2024,49.66,9.75,1.10,1.38,4.16,47279.93,8.59,29.27,1875.00,19130.92,626.00,922.63,915.47,2563.40,562.43,19.36,1.00,5.12,25.00
12/09/2024,48.53,9.95,1.12,1.32,3.70,47421.43,8.64,29.27,1875.00,18863.47,626.00,920.47,916.93,2566.01,562.43,20.37,1.00,2.61,25.00
13/09/2024,49.09,9.77,1.08,1.19,3.92,47262.82,8.66,29.29,2087.68,19565.24,626.30,914.95,916.73,2562.17,561.55,22.23,1.00,-3.84,25.00
14/09/2024,49.77,9.73,1.19,1.30,3.92,47399.92,9.27,29.37,2000.00,19548.87,629.00,924.76,914.08,2586.69,559.52,21.53,1.00,24.52,25.00
15/09/2024,49.44,9.62,1.09,1.27,3.96,46813.98,8.25,29.05,1884.16,17405.03,635.09,939.89,914.51,2571.56,556.16,20.02,1.00,-15.13,25.00
16/09/2024,50.30,9.85,1.15,1.13,3.46,47217.35,8.24,29.12,2083.33,18690.82,631.00,933.79,922.92,2657.26,561.28,21.02,1.00,85.70,25.00
17/09/2024,49.63,9.95,1.15,1.33,3.42,47212.83,9.39,28.72,2000.00,15483.31,608.00,913.40,923.50,2674.21,546.59,21.65,1.00,16.95,25.00
18/09/2024,50.25,6.25,2.68,0.00,4.16,46821.85,8.72,28.52,2099.37,12354.44,608.65,926.68,925.16,2674.46,543.07,22.54,0.99,0.25,25.00
19/09/2024,50.51,10.66,1.36,1.51,3.58,45995.94,8.30,28.12,1806.72,10988.41,603.03,929.56,924.32,2547.69,537.79,22.54,0.99,-126.76,25.00
20/09/2024,49.75,10.66,0.64,1.36,3.98,46185.94,9.04,27.68,1708.33,7919.37,587.00,920.64,922.87,2580.37,529.55,22.53,1.00,32.67,25.00
21/09/2024,50.51,9.69,1.47,1.30,5.40,46842.64,8.99,28.25,1708.33,15865.02,600.00,927.08,923.99,2697.77,540.99,21.66,1.00,117.41,25.00
22/09/2024,0.00,0.00,0.00,0.00,0.00,47098.33,9.04,28.61,1958.33,12854.43,614.00,933.71,925.24,2744.08,546.32,21.27,1.00,Error,25.00
23/09/2024,50.96,9.39,1.40,0.98,3.12,47114.42,9.23,28.67,1875.00,13474.74,608.00,936.25,924.10,2725.69,547.09,19.63,1.00,27.91,25.00
