Día,Zn,Fe,Cu,Pb,Ins.,Flujo de aire al Tostador,Humedad conc,Conc. humedo alimentado (ton/hr),Agua alim. al Tostador (Lts/hr),Oxigeno consumido (m3),Concentrado Tostado,Temp. Garganta,Prom. Cama Tostador,Presion caja de viento,Produccion de calcina,%S/S,Temp. Amb. Prom *,Días Tostador,,
21/12/2021,48.43,9.09,1.43,1.09,4.52,49843.33,9.55,31.04,125.00,23675.60,625.00,926.18,909.69,2270.25,560.14,0.00,22.33,1.00,,
22/12/2021,49.70,8.82,1.44,1.03,4.74,48302.66,9.59,29.54,0.00,6032.00,606.00,913.25,902.72,2229.58,543.43,0.00,17.46,1.00,,
23/12/2021,48.95,8.51,1.35,1.39,4.88,48624.37,9.35,29.74,0.00,8143.20,612.00,918.21,901.03,2219.89,548.70,0.00,25.51,1.00,,
24/12/2021,47.18,8.45,1.31,1.03,4.86,48927.41,9.58,29.86,0.00,16889.60,613.00,914.06,902.78,2299.45,549.82,0.00,26.01,1.00,,
25/12/2021,47.65,8.77,1.41,1.12,5.12,49880.51,9.64,30.44,83.33,24580.40,626.00,923.12,908.95,2374.20,560.76,0.00,28.74,1.00,,
26/12/2021,47.59,9.16,1.31,1.00,4.50,50106.10,9.43,30.51,0.00,25636.00,629.00,927.29,905.92,2398.15,563.40,0.00,29.66,1.00,,
27/12/2021,48.50,9.23,1.30,0.91,2.60,49987.23,9.63,30.59,208.33,23826.40,629.00,926.58,904.41,2380.18,562.90,0.00,29.84,1.00,,
28/12/2021,49.14,9.21,1.29,0.87,3.74,50148.80,9.56,30.61,250.00,25485.20,630.00,918.23,909.41,2411.35,564.28,0.00,31.07,1.00,,
29/12/2021,48.74,9.06,1.43,0.98,4.52,50096.70,9.49,30.75,41.67,25937.60,634.00,932.60,900.92,2391.01,567.80,0.00,29.46,1.00,,
30/12/2021,48.84,9.29,1.29,0.88,4.40,48569.25,9.57,29.41,125.00,25711.40,635.00,931.51,892.46,2314.58,568.68,0.00,29.89,1.00,,
31/12/2021,0.00,0.00,0.00,0.00,0.00,49443.86,9.45,29.43,0.00,25636.00,639.00,935.73,899.87,2334.94,572.20,0.00,5.30,1.00,,
01/01/2022,48.90,9.57,1.32,0.93,4.10,49999.59,9.63,29.92,0.00,25786.80,626.00,947.21,899.86,2395.40,555.76,0.60,27.66,1.00,,
02/01/2022,49.59,9.71,1.35,0.98,4.00,49926.28,9.53,29.89,0.00,25636.00,621.00,935.39,896.46,2417.44,556.36,0.48,29.79,1.00,,
03/01/2022,48.51,9.64,1.37,1.10,4.16,48086.39,9.54,28.81,41.67,25711.40,602.00,903.18,905.58,2371.19,534.67,0.30,21.24,1.00,,
04/01/2022,48.69,9.45,1.36,1.06,4.18,49687.05,9.48,29.57,250.00,25862.20,614.00,912.56,908.36,2421.44,550.23,0.37,24.74,1.00,,
05/01/2022,48.85,9.50,1.40,1.04,3.84,50084.27,9.60,29.92,0.00,25409.80,621.00,923.09,906.07,2459.81,556.39,0.33,24.63,1.00,,
06/01/2022,48.02,9.40,1.35,1.03,3.98,50185.43,9.63,30.09,0.00,24128.00,547.00,903.94,879.10,2212.23,491.07,0.30,23.65,0.88,,
07/01/2022,0.00,0.00,0.00,0.00,0.00,37807.66,9.43,26.37,0.00,0.00,142.00,921.88,893.53,1857.93,124.96,0.60,6.32,0.28,,
08/01/2022,48.15,9.96,1.39,1.07,3.80,49033.37,9.54,28.19,42.16,31743.40,586.00,907.53,902.05,2304.67,515.68,0.43,19.02,0.99,,
09/01/2022,0.00,0.00,0.00,0.00,0.00,50153.85,9.57,30.03,125.00,25636.00,623.00,940.97,908.70,2345.27,558.15,0.50,26.59,1.00,,
10/01/2022,46.62,9.57,1.42,1.13,4.10,50167.04,9.55,30.06,41.67,16889.60,629.00,940.88,910.49,2392.87,558.43,0.50,23.47,1.00,,
11/01/2022,47.61,10.54,1.47,1.09,5.96,50144.68,9.57,30.00,83.33,24354.20,623.00,935.46,912.66,2457.77,558.15,0.33,11.48,1.00,,
12/01/2022,46.06,11.83,1.55,0.91,4.16,50124.59,9.47,30.10,41.87,23977.20,622.00,940.76,903.52,2432.48,557.27,0.00,20.52,1.00,,
13/01/2022,47.67,11.84,1.49,0.93,3.82,50173.52,9.55,30.15,41.67,24128.00,626.00,946.95,901.22,2393.79,560.79,0.60,17.30,1.00,,
14/01/2022,48.75,11.53,1.31,1.01,4.22,50172.25,9.60,29.99,250.00,23751.00,622.00,939.72,912.59,2440.37,557.47,0.43,29.10,1.00,,
15/01/2022,48.13,11.36,1.56,0.82,3.84,50136.91,9.63,30.09,83.33,24505.00,630.00,944.05,905.74,2454.71,563.82,0.43,31.71,1.00,,
16/01/2022,48.95,11.64,1.56,0.87,3.78,50146.03,9.60,30.11,41.67,24128.00,630.00,946.03,903.29,2461.11,563.82,0.53,27.88,1.00,,
17/01/2022,48.29,11.79,1.54,1.09,3.88,50199.58,9.55,30.05,208.33,24052.60,629.00,938.74,903.45,2467.68,562.94,0.40,24.53,1.00,,
18/01/2022,47.83,11.62,1.56,0.93,3.26,50116.23,9.58,29.93,500.00,24203.40,625.00,940.38,908.44,2451.49,560.89,0.57,30.15,1.00,,
19/01/2022,45.03,12.34,1.54,0.91,5.92,50162.49,9.58,29.97,958.33,24128.00,626.00,926.51,909.79,2473.66,561.77,0.55,28.90,1.00,,
20/01/2022,45.46,12.31,1.54,1.00,4.28,47262.72,9.47,29.30,913.04,23977.20,586.00,904.31,905.25,2343.50,526.57,0.43,27.46,0.96,,
21/01/2022,46.00,12.39,1.55,0.97,4.20,50134.08,9.50,29.98,833.33,24203.40,627.00,920.82,911.18,2482.31,562.65,0.45,27.48,1.00,,
22/01/2022,46.60,12.57,1.51,0.98,4.10,50322.11,9.65,29.97,995.83,24505.00,626.00,918.09,911.62,2481.86,561.77,0.40,22.10,1.00,,
23/01/2022,46.65,12.35,1.55,1.02,3.68,50310.95,9.53,30.05,916.67,23675.60,628.00,917.34,909.92,2460.04,563.53,0.37,22.30,1.00,,
24/01/2022,46.61,12.23,1.56,1.12,3.80,47951.19,9.48,29.37,987.12,23826.40,595.00,912.25,900.29,2342.43,534.49,0.47,25.52,0.97,,
25/01/2022,47.18,12.38,1.57,0.97,3.68,50288.75,9.53,30.05,750.00,23901.80,628.00,930.07,903.02,2464.52,563.63,0.22,25.18,1.00,,
26/01/2022,44.85,11.87,1.56,0.90,4.32,49164.62,9.53,29.86,382.17,23977.20,604.00,946.56,899.04,2357.75,542.51,0.43,28.91,0.98,,
27/01/2022,47.91,11.45,1.54,0.93,3.80,50034.62,9.53,30.74,587.50,24052.60,627.00,954.47,898.25,2380.73,562.75,0.37,28.13,1.00,,
28/01/2022,46.71,10.92,1.46,0.92,3.54,50238.94,9.41,30.76,875.00,23901.80,628.00,937.29,906.85,2412.65,563.63,0.53,29.69,1.00,,
29/01/2022,48.48,10.46,1.44,0.91,3.38,50276.78,9.58,30.83,0.00,24354.20,628.00,937.67,904.93,2397.81,563.63,0.83,19.57,1.00,,
30/01/2022,48.71,10.48,1.52,0.95,3.84,50161.51,9.52,30.78,333.33,23977.20,628.00,948.98,909.87,2383.24,563.63,0.70,31.22,1.00,,
31/01/2022,48.03,10.66,1.44,0.89,4.60,48317.77,9.44,29.83,472.78,24128.00,588.00,933.26,902.83,2282.70,528.43,0.60,31.56,0.97,,
01/02/2022,44.34,11.17,1.28,1.17,3.88,50203.85,9.58,29.83,916.67,10254.40,607.00,941.65,910.84,2373.68,545.15,0.80,27.93,1.00,,
02/02/2022,44.80,13.73,1.04,1.21,3.32,49220.03,9.53,29.23,1666.67,5320.48,595.00,925.47,911.36,2392.69,533.45,0.60,29.94,1.00,,
03/02/2022,43.96,13.94,1.06,1.14,4.20,50299.15,9.47,30.16,958.33,17363.94,615.00,934.34,910.53,2480.34,551.48,0.83,32.16,1.00,,
04/02/2022,45.34,13.22,1.02,1.23,5.10,49982.44,9.58,29.93,1416.67,17363.94,610.00,940.06,907.81,2426.25,547.09,0.65,28.15,1.00,,
05/02/2022,45.94,13.58,1.06,1.35,3.74,46396.76,9.52,27.85,333.33,17363.94,565.00,927.36,905.80,2235.08,507.49,0.83,23.43,1.00,,
06/02/2022,44.93,12.46,1.10,1.13,3.40,46008.08,9.46,27.72,0.00,8642.92,563.00,945.74,896.57,2180.28,505.72,0.67,17.07,1.00,,
07/02/2022,46.19,11.64,1.22,1.02,2.74,46008.46,9.33,27.73,53.24,8642.92,432.00,881.74,893.80,2174.15,390.44,0.60,12.33,0.78,,
08/02/2022,0.00,0.00,0.00,0.00,0.00,38648.42,8.97,26.74,0.00,0.00,138.00,957.71,885.14,1810.29,121.44,0.83,7.68,0.29,,
09/02/2022,47.13,10.83,1.29,0.91,3.54,45696.92,9.48,27.62,0.00,8642.92,557.00,957.29,884.17,2044.46,500.44,0.53,23.00,1.00,,
10/02/2022,44.01,11.41,1.17,0.86,3.60,45996.47,9.52,27.70,0.00,10911.85,562.00,957.38,894.26,2032.86,504.91,0.67,27.90,1.00,,
11/02/2022,48.19,10.78,1.23,0.93,3.28,45998.97,9.40,27.43,0.00,10911.85,556.00,959.55,904.48,2039.63,499.84,0.50,32.07,1.00,,
12/02/2022,46.15,11.04,1.26,0.92,3.20,44897.83,9.46,27.51,84.09,10213.41,552.00,957.45,884.70,1974.76,496.32,0.56,27.74,0.99,,
13/02/2022,47.60,11.06,1.25,0.86,2.82,46002.32,9.56,28.21,0.00,13189.68,572.00,961.63,878.25,1938.67,513.92,0.47,22.99,1.00,,
14/02/2022,46.64,11.30,1.25,0.94,2.94,47222.11,9.53,28.70,0.00,13142.98,583.00,962.30,895.75,1968.42,523.60,0.50,18.22,1.00,,
15/02/2022,46.70,11.21,1.25,1.07,3.20,47997.85,9.51,28.82,0.00,13129.36,585.00,975.45,895.34,1987.15,525.36,0.50,20.68,1.00,,
16/02/2022,45.02,12.40,1.16,1.10,3.78,43886.44,9.51,27.98,334.49,13129.36,565.00,966.60,906.23,1941.48,507.76,0.57,19.69,1.00,,
17/02/2022,45.06,12.73,1.17,1.09,3.54,46694.30,9.58,28.56,125.35,16073.72,583.00,976.16,900.08,1987.18,527.76,0.45,23.43,1.00,,
18/02/2022,44.84,12.79,1.13,1.23,3.66,49000.44,9.42,29.69,0.00,15705.09,610.00,935.53,889.07,2061.16,551.91,0.60,24.26,1.00,,
19/02/2022,45.49,12.25,1.26,1.22,3.78,48308.79,9.58,29.34,0.00,17858.56,601.00,922.46,879.52,2005.12,544.15,0.66,20.90,1.00,,
20/02/2022,45.96,11.86,1.28,1.22,3.96,48868.46,9.43,29.76,0.00,24412.52,611.00,926.57,893.29,2002.81,552.95,0.63,26.95,1.00,,
21/02/2022,46.50,11.69,1.31,1.26,4.12,48995.57,9.65,29.72,83.33,18196.80,609.00,926.86,900.28,2052.10,551.19,0.63,23.66,1.00,,
22/02/2022,46.64,11.73,1.16,1.09,3.80,47782.61,9.59,28.68,0.00,18672.77,551.00,923.64,880.60,1916.39,500.22,0.67,26.78,0.94,,
23/02/2022,46.03,12.36,1.24,1.15,3.10,49001.34,9.54,29.77,0.00,18672.77,610.00,935.31,892.82,2071.78,552.54,0.43,26.82,1.00,,
24/02/2022,45.60,11.72,1.16,1.04,3.54,48998.53,9.60,29.75,0.00,18672.77,609.00,934.62,900.82,2080.04,551.66,0.50,26.08,1.00,,
25/02/2022,47.05,12.51,1.16,1.09,2.90,49001.81,9.49,29.89,0.00,25690.20,613.00,916.62,899.78,2097.01,555.18,0.81,26.67,1.00,,
26/02/2022,47.67,11.96,1.15,0.91,3.12,49001.95,9.53,29.94,0.00,23800.48,614.00,917.57,901.11,2084.91,556.06,0.33,25.69,1.00,,
27/02/2022,48.54,11.67,1.12,0.99,3.60,49003.50,9.41,29.93,0.00,24650.10,614.00,913.25,901.54,2064.75,556.38,0.53,26.44,1.00,,
28/02/2022,47.25,11.25,1.13,1.22,3.42,48998.52,9.51,29.87,0.00,8360.15,623.00,908.80,907.84,2052.83,564.54,0.46,29.13,1.00,,
01/03/2022,0.00,0.00,0.00,0.00,0.00,49004.06,9.58,29.89,0.00,24150.56,612.00,905.80,905.57,2039.12,554.86,0.43,27.27,1.00,,
02/03/2022,48.04,11.74,1.14,1.04,3.08,48998.10,9.46,29.80,41.67,25750.38,611.00,915.16,903.36,2040.86,553.98,0.40,26.05,1.00,,
03/03/2022,47.49,13.00,1.10,1.10,3.24,48962.52,9.52,29.85,0.00,24486.37,611.00,913.94,901.88,2039.49,553.97,0.38,22.33,1.00,,
04/03/2022,47.54,12.88,1.11,1.25,3.06,49044.54,9.66,29.78,41.67,24804.85,606.00,907.55,909.81,2062.80,552.77,0.58,19.69,1.00,,
05/03/2022,45.03,13.28,1.06,1.31,3.44,49164.37,9.53,29.82,83.33,24617.14,607.00,904.84,908.22,2095.18,553.65,0.37,22.77,1.00,,
06/03/2022,47.21,12.40,1.11,1.30,3.28,49201.24,9.48,29.80,83.33,24092.26,608.00,910.69,908.43,2126.15,554.53,0.43,25.17,1.00,,
07/03/2022,46.72,12.09,1.11,1.38,3.24,49184.39,9.59,29.87,41.67,25225.33,609.00,904.39,900.67,2127.13,554.08,0.33,19.85,1.00,,
08/03/2022,46.46,12.71,1.12,1.36,3.04,49144.62,9.50,29.97,447.62,21945.61,531.00,902.79,872.31,1922.59,485.27,0.50,22.42,0.88,,
09/03/2022,0.00,0.00,0.00,0.00,0.00,0.00,9.40,25.90,0.00,0.00,68.00,825.20,854.86,0.00,59.84,0.52,2.44,0.16,,
10/03/2022,46.40,13.23,1.00,1.39,3.54,48285.94,9.59,29.63,0.00,23493.27,620.00,887.00,907.36,2083.33,545.60,0.50,29.54,1.00,,
11/03/2022,46.42,12.29,1.11,1.53,3.16,49173.51,9.43,29.76,208.33,24372.76,608.00,898.19,911.58,2131.51,553.03,0.43,26.22,1.00,,
12/03/2022,47.21,12.10,1.29,1.27,3.12,48701.56,9.50,29.64,0.00,22673.75,606.00,892.93,901.91,2149.87,550.36,0.43,31.24,1.00,,
13/03/2022,47.50,11.26,1.43,1.28,3.18,49202.66,9.39,29.95,0.00,24861.00,613.00,892.73,902.14,2148.47,556.85,0.80,28.85,1.00,,
14/03/2022,49.65,11.08,1.50,1.56,3.06,49192.92,9.66,29.85,-375.00,24560.65,609.00,890.39,906.26,2153.00,553.33,0.90,24.88,1.00,,
15/03/2022,46.23,11.22,1.57,1.43,3.14,49175.78,9.44,30.09,0.00,24727.97,616.00,889.62,902.40,2130.69,559.49,0.40,27.25,1.00,,
16/03/2022,48.80,10.72,1.51,1.58,3.20,49194.81,9.64,30.18,0.00,25284.00,619.00,890.23,908.14,2128.33,559.77,0.39,24.64,1.00,,
17/03/2022,47.11,10.77,1.49,1.39,3.26,49167.98,9.67,30.19,41.67,24574.86,620.00,893.41,911.91,2147.88,559.47,0.27,26.16,1.00,,
18/03/2022,49.84,11.27,1.56,1.27,3.10,49057.61,9.50,30.48,166.67,24476.26,628.00,889.06,911.21,2145.11,566.51,0.33,21.49,1.00,,
19/03/2022,46.90,10.80,1.54,1.14,3.14,49095.09,9.53,30.68,0.00,24593.38,630.00,891.00,900.23,2139.43,570.46,0.22,24.25,1.00,,
20/03/2022,0.00,0.00,0.00,0.00,0.00,49084.77,9.64,30.77,0.00,25646.60,629.00,901.62,882.14,2065.97,570.76,0.27,23.31,1.00,,
21/03/2022,48.26,10.74,1.42,1.14,3.00,49186.98,9.59,30.66,83.33,24536.66,627.00,907.03,903.29,2063.26,569.11,0.53,28.40,1.00,,
22/03/2022,48.04,10.02,1.22,1.23,4.02,49114.77,9.44,30.76,0.00,24689.12,623.00,918.84,883.14,2038.82,565.59,0.43,31.52,1.00,,
23/03/2022,48.52,10.06,1.12,1.81,4.32,49168.72,9.50,30.93,208.91,25087.68,624.00,910.26,905.43,2086.89,566.91,0.50,31.17,1.00,,
24/03/2022,48.39,9.70,1.23,1.31,4.24,46587.52,9.27,30.22,43.45,20999.52,585.00,886.96,890.63,1997.06,532.63,0.50,21.14,0.96,,
25/03/2022,47.66,10.26,1.20,1.91,3.74,49108.17,9.54,31.15,833.33,24904.98,630.00,890.26,893.79,2067.57,572.23,0.85,27.98,1.00,,
26/03/2022,48.73,10.19,1.17,1.38,3.96,48884.52,9.45,30.80,0.00,24546.06,623.00,890.07,902.37,2079.82,565.58,0.37,24.02,1.00,,
27/03/2022,46.84,10.43,1.27,1.26,3.66,49174.84,9.63,31.16,0.00,23596.15,628.00,896.52,900.42,2091.96,569.93,0.45,26.31,1.00,,
28/03/2022,48.17,10.42,1.22,1.48,3.80,49154.84,9.51,31.33,4.17,24805.90,635.00,896.13,904.64,2138.01,576.09,0.30,21.94,1.00,,
29/03/2022,47.97,10.12,1.17,1.49,3.92,49162.00,9.53,31.45,0.00,24445.14,626.00,895.02,908.26,2137.76,569.33,0.25,23.41,1.00,,
30/03/2022,49.34,10.35,1.19,1.68,4.04,49204.44,9.63,31.46,0.00,24011.98,622.00,902.22,906.34,2161.15,569.22,0.32,27.21,1.00,,
31/03/2022,46.97,10.75,1.26,1.52,3.44,49174.11,9.43,31.65,0.00,25669.36,605.00,903.00,907.98,2187.13,554.26,0.33,30.19,1.00,,
01/04/2022,48.07,10.77,1.21,1.27,3.66,49171.61,9.52,31.82,0.00,24261.96,633.00,897.99,908.01,2220.86,576.89,0.27,27.86,1.00,,
02/04/2022,48.61,10.69,1.20,1.49,4.20,49207.16,9.59,32.04,0.00,23781.00,597.00,901.91,905.93,2240.69,544.61,0.30,25.54,0.96,,
03/04/2022,48.75,10.67,1.23,1.19,4.40,49192.44,9.61,31.75,0.00,24526.18,623.00,904.40,910.90,2239.34,567.49,0.35,29.13,1.00,,
04/04/2022,47.91,11.34,1.21,1.42,5.42,49179.61,9.51,31.82,0.00,23889.20,625.00,908.75,908.09,2241.78,570.53,0.43,25.94,1.00,,
05/04/2022,48.80,10.76,1.18,1.44,3.86,49184.91,9.57,31.85,0.00,25105.83,620.00,910.99,902.90,2236.16,566.13,0.40,27.49,1.00,,
06/04/2022,49.42,10.45,1.39,1.48,3.50,49161.39,9.62,31.79,0.00,25115.63,618.00,924.44,907.24,2263.41,564.49,0.00,26.86,1.00,,
07/04/2022,48.62,10.79,1.48,1.81,3.56,49185.95,9.51,31.83,0.00,23593.06,620.00,914.36,909.71,2280.64,566.66,0.40,23.40,1.00,,
08/04/2022,48.48,10.80,1.61,1.53,3.34,49100.65,9.52,31.40,0.00,21551.16,610.00,907.43,905.98,2250.66,557.86,0.40,25.42,1.00,,
09/04/2022,48.22,10.63,1.56,1.45,3.40,48449.71,9.55,30.70,0.00,20566.44,592.00,892.53,908.17,2214.05,544.04,0.33,21.62,1.00,,
10/04/2022,50.04,10.03,1.40,1.65,3.18,47013.00,9.70,31.72,0.00,21069.60,579.00,893.30,919.11,2183.27,534.96,0.40,20.61,0.95,,
11/04/2022,49.62,10.05,1.42,1.93,3.30,43819.21,9.28,26.60,0.00,10247.30,505.00,856.59,912.73,2053.13,466.54,0.00,8.40,1.00,,
12/04/2022,49.84,10.11,1.45,1.53,3.18,43823.11,9.38,26.46,0.00,7391.55,499.00,840.45,900.65,2027.65,465.62,0.00,17.57,1.00,,
13/04/2022,50.06,10.07,1.49,1.67,2.40,44265.49,9.47,26.58,0.00,6238.46,511.00,838.63,905.17,2046.19,465.78,0.13,10.64,1.00,,
14/04/2022,49.43,9.49,1.38,1.72,3.80,42453.76,9.33,26.99,0.00,6408.70,500.00,840.96,904.98,1946.85,457.81,0.00,15.49,0.97,,
15/04/2022,51.28,9.53,1.33,1.47,4.30,44201.18,9.42,26.51,0.00,7377.39,522.00,826.51,911.17,2037.67,463.36,0.43,16.57,1.00,,
16/04/2022,49.34,9.55,1.30,1.44,4.12,44131.62,9.38,26.40,104.24,4301.27,519.00,825.73,910.98,2057.73,460.72,0.43,18.31,1.00,,
17/04/2022,50.39,10.06,1.34,1.23,4.02,43671.26,9.63,26.41,210.08,5199.03,514.00,837.27,908.45,2031.62,456.32,0.37,23.47,0.99,,
18/04/2022,50.46,10.19,1.35,1.03,3.98,45206.36,9.50,27.28,208.33,6155.88,538.00,862.74,913.43,2069.45,477.44,0.20,23.77,1.00,,
19/04/2022,48.08,10.61,1.39,1.04,3.88,48345.44,9.57,30.61,334.26,26638.11,588.00,886.39,911.58,2320.02,541.84,0.33,21.18,1.00,,
20/04/2022,49.94,10.49,1.34,1.10,4.04,49161.76,9.53,31.77,250.00,17919.98,610.00,925.66,909.47,2389.58,556.49,0.47,28.03,1.00,,
21/04/2022,50.54,9.29,1.21,1.22,3.20,49226.88,9.53,31.77,375.00,27648.99,613.00,921.94,910.15,2407.95,555.99,0.33,25.58,1.00,,
22/04/2022,48.32,10.58,1.24,0.98,3.96,44759.15,9.48,27.42,0.00,8441.45,525.00,897.98,911.33,2193.84,472.00,0.43,22.13,1.00,,
23/04/2022,46.32,12.75,1.39,0.93,3.60,46968.04,9.47,29.32,500.00,14003.22,559.00,913.98,914.08,2264.88,509.31,0.40,20.32,1.00,,
24/04/2022,47.18,12.65,1.40,0.88,3.88,46989.84,9.53,29.36,958.33,19621.93,560.00,926.07,913.62,2251.96,510.19,0.40,18.94,1.00,,
25/04/2022,46.87,13.44,1.43,0.93,3.58,44434.15,9.45,29.28,1288.34,13507.82,498.00,905.21,906.78,1982.41,455.63,0.33,18.17,0.91,,
26/04/2022,45.34,13.67,1.44,0.98,3.46,47183.79,9.41,29.93,1255.23,24339.12,570.00,901.93,910.39,2210.46,518.99,0.40,23.09,1.00,,
27/04/2022,46.84,13.38,1.34,1.10,3.34,44706.77,9.37,29.08,954.45,16935.82,531.00,893.13,908.81,2123.31,484.67,0.17,19.81,0.96,,
28/04/2022,49.03,12.52,1.32,1.03,3.20,45350.96,9.53,28.36,1595.52,16661.69,533.00,874.83,918.45,2172.50,486.43,0.17,17.07,0.99,,
29/04/2022,49.21,12.73,1.26,0.92,3.10,43400.37,9.28,27.26,1622.78,-72723.07,504.00,866.26,913.41,2081.32,457.95,0.57,13.04,0.98,,
30/04/2022,47.88,12.26,1.12,1.13,3.26,42593.81,9.28,26.85,1666.67,9240.55,514.00,833.10,916.05,2081.00,462.32,0.30,10.05,1.00,,
01/05/2022,47.75,11.70,1.01,1.07,2.58,45767.25,9.41,27.86,2127.99,-51190.94,467.00,838.97,883.72,2030.29,428.81,0.86,10.68,0.90,,
02/05/2022,0.00,0.00,0.00,0.00,0.00,45321.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1512.10,0.00,0.11,0.08,0.00,,
03/05/2022,0.00,0.00,0.00,0.00,0.00,38824.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.00,,
04/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.00,,
05/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.00,,
06/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,-0.01,0.00,,
07/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,-0.01,0.00,,
08/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,-0.01,0.00,,
09/05/2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.04,0.00,,
10/05/2022,0.00,0.00,0.00,0.00,0.00,45189.67,9.45,26.96,0.00,0.00,249.00,888.24,905.92,1910.42,219.12,0.40,12.55,0.45,,
11/05/2022,46.93,12.17,1.09,0.91,3.18,47470.38,9.30,29.01,0.00,18464.37,571.00,956.43,893.62,1939.38,502.48,0.34,33.09,1.00,,
12/05/2022,48.97,11.70,1.16,1.06,3.78,48996.08,9.39,30.52,0.00,17128.27,583.00,970.81,897.40,1935.71,530.89,0.37,36.75,1.00,,
13/05/2022,48.17,11.69,1.07,1.02,3.60,48996.47,9.51,30.56,41.67,17685.26,585.00,917.31,909.84,1975.08,532.65,0.49,37.44,1.00,,
14/05/2022,48.62,12.35,1.17,0.78,3.02,48998.75,9.46,30.56,250.00,18004.98,629.00,897.30,909.36,1997.97,573.37,0.29,33.37,1.00,,
15/05/2022,49.04,12.42,1.17,0.85,2.82,49001.35,9.56,30.54,291.67,17269.71,625.00,905.55,909.80,2012.81,572.55,0.00,34.01,1.00,,
16/05/2022,47.71,13.50,1.17,0.86,3.08,49697.40,9.42,30.38,83.33,22313.08,627.00,907.70,906.06,2001.21,569.61,0.20,38.91,1.00,,
17/05/2022,48.18,13.02,1.11,0.87,3.06,50103.42,9.47,30.35,0.00,24988.77,621.00,892.19,900.33,1976.25,569.24,0.23,32.74,1.00,,
18/05/2022,47.08,13.35,1.10,0.82,0.00,50072.51,9.50,30.30,0.00,24983.53,623.00,888.16,893.79,1961.37,566.80,0.40,30.15,1.00,,
19/05/2022,47.73,11.67,1.22,0.79,3.48,49995.89,9.48,30.34,0.00,25103.88,625.00,879.47,893.98,1948.45,568.56,0.14,25.76,1.00,,
20/05/2022,47.37,11.31,1.39,0.81,4.10,49942.42,9.63,30.34,0.00,24827.02,624.00,881.61,880.84,1972.47,567.65,0.35,27.41,1.00,,
21/05/2022,48.06,11.40,1.36,0.87,2.92,49363.01,9.42,29.93,168.66,24029.73,609.00,874.29,907.13,1946.28,554.47,0.29,29.24,0.99,,
22/05/2022,47.21,11.68,1.33,0.83,3.32,50048.76,9.28,30.35,83.33,25563.23,627.00,897.28,897.14,1945.18,570.44,0.46,25.71,1.00,,
23/05/2022,46.89,11.62,1.32,0.91,3.44,49999.27,9.53,30.35,0.00,24335.53,624.00,897.86,892.58,1944.84,568.42,0.14,27.73,1.00,,
24/05/2022,50.42,10.92,1.38,1.00,3.30,49997.14,9.54,30.36,0.00,24671.39,620.00,895.75,899.32,1994.53,568.90,0.17,33.03,1.00,,
25/05/2022,50.12,11.12,1.35,0.86,3.32,50066.58,9.43,30.34,0.00,25462.03,625.00,884.08,898.62,2000.33,569.30,0.37,27.97,1.00,,
26/05/2022,48.94,11.63,1.39,0.88,3.24,50048.24,9.57,30.35,0.00,24789.70,631.00,875.89,884.75,1967.64,574.58,0.34,21.99,1.00,,
27/05/2022,49.66,11.68,1.27,1.01,2.88,45091.30,9.43,27.44,0.00,13833.97,569.00,869.69,883.56,1895.40,520.02,0.29,26.30,1.00,,
28/05/2022,47.72,12.10,1.21,1.26,3.08,44100.62,9.49,26.95,0.00,10318.46,560.00,855.05,895.92,1885.02,509.35,0.37,29.64,1.00,,
29/05/2022,0.00,0.00,0.00,0.00,0.00,44827.73,9.49,26.89,41.67,10702.75,562.00,867.62,902.77,1935.54,508.26,0.37,27.17,1.00,,
30/05/2022,48.72,11.78,1.19,0.99,3.66,44965.21,9.55,26.97,0.00,10563.51,567.00,869.50,895.79,1938.31,508.96,0.40,28.05,1.00,,
31/05/2022,49.18,11.14,1.14,0.85,3.64,44264.62,9.49,26.94,0.00,10667.61,583.00,874.62,894.99,1944.54,526.89,0.00,26.68,1.00,,
01/06/2022,49.69,8.96,1.27,1.27,3.88,46436.91,9.47,28.38,0.00,15922.51,590.00,876.54,882.46,1939.91,537.49,0.23,25.47,1.00,,
02/06/2022,49.79,9.89,1.22,0.82,3.66,47431.24,9.54,29.19,0.00,18127.43,607.00,873.52,883.31,1975.97,552.45,0.20,27.34,1.00,,
